#chrom	name	symbol	geneName	locus_type
chr11	HGNC:24926	CCDC85B	coiled-coil domain containing 85B	gene with protein product
chr11	HGNC:13718	FOSL1	"FOS like 1, AP-1 transcription factor subunit"	gene with protein product
chr11	HGNC:28801	C11orf68	chromosome 11 open reading frame 68	gene with protein product
chr11	HGNC:3019	DRAP1	DR1 associated protein 1	gene with protein product
chr11	HGNC:26555	TSGA10IP	testis specific 10 interacting protein	gene with protein product
chr11	HGNC:10538	SART1	"spliceosome associated factor 1, recruiter of U4/U6.U5 tri-snRNP"	gene with protein product
chr11	HGNC:28147	EIF1AD	eukaryotic translation initiation factor 1A domain containing	gene with protein product
chr11	HGNC:17397	BANF1	BAF nuclear assembly factor 1	gene with protein product
chr11	HGNC:2478	CST6	cystatin E/M	gene with protein product
chr11	HGNC:17116	CATSPER1	cation channel sperm associated 1	gene with protein product
chr11	HGNC:24144	GAL3ST3	galactose-3-O-sulfotransferase 3	gene with protein product
chr11	HGNC:10769	SF3B2	splicing factor 3b subunit 2	gene with protein product
chr11	HGNC:52245	SNORD13F	"small nucleolar RNA, C/D box 13F"	"RNA, small nucleolar"
chr11	HGNC:30032	PACS1	phosphofurin acidic cluster sorting protein 1	gene with protein product
chr11	HGNC:20716	KLC2	kinesin light chain 2	gene with protein product
chr11	HGNC:18370	RAB1B	"RAB1B, member RAS oncogene family"	gene with protein product
chr11	HGNC:28744	CNIH2	cornichon family AMPA receptor auxiliary protein 2	gene with protein product
chr11	HGNC:16688	YIF1A	"Yip1 interacting factor homolog A, membrane trafficking protein"	gene with protein product
chr11	HGNC:28497	TMEM151A	transmembrane protein 151A	gene with protein product
chr11	HGNC:18219	CD248	CD248 molecule	gene with protein product
chr11	HGNC:18749	RIN1	Ras and Rab interactor 1	gene with protein product
chr11	HGNC:17262	BRMS1	BRMS1 transcriptional repressor and anoikis regulator	gene with protein product
chr11	HGNC:15685	B4GAT1	"beta-1,4-glucuronyltransferase 1"	gene with protein product
chr11	HGNC:56070	B4GAT1-DT	B4GAT1 divergent transcript	"RNA, long non-coding"
chr11	HGNC:34851	TRS-GCT3-1	tRNA-Ser (anticodon GCT) 3-1	"RNA, transfer"
chr11	HGNC:11004	SLC29A2	solute carrier family 29 member 2	gene with protein product
chr11	HGNC:51445	BRD9P1	bromodomain containing 9 pseudogene 1	pseudogene
chr11	HGNC:48426	RNU1-84P	"RNA, U1 small nuclear 84, pseudogene"	pseudogene
chr11	HGNC:18983	NPAS4	neuronal PAS domain protein 4	gene with protein product
chr11	HGNC:14042	MRPL11	mitochondrial ribosomal protein L11	gene with protein product
chr11	HGNC:30010	PELI3	pellino E3 ubiquitin protein ligase family member 3	gene with protein product
chr11	HGNC:55494	DPP3-DT	DPP3 divergent transcript	"RNA, long non-coding"
chr11	HGNC:3008	DPP3	dipeptidyl peptidase 3	gene with protein product
chr11	HGNC:966	BBS1	Bardet-Biedl syndrome 1	gene with protein product
chr11	HGNC:27387	ZDHHC24	zinc finger DHHC-type containing 24	gene with protein product
chr11	HGNC:165	ACTN3	actinin alpha 3	gene with protein product
chr11	HGNC:2531	CTSF	cathepsin F	gene with protein product
chr11	HGNC:25579	CCDC87	coiled-coil domain containing 87	gene with protein product
chr11	HGNC:1613	CCS	copper chaperone for superoxide dismutase	gene with protein product
chr11	HGNC:46975	RNU4-39P	"RNA, U4 small nuclear 39, pseudogene"	pseudogene
chr11	HGNC:14219	RBM14	RNA binding motif protein 14	gene with protein product
chr11	HGNC:38840	RBM14-RBM4	RBM14-RBM4 readthrough	readthrough
chr11	HGNC:9901	RBM4	RNA binding motif protein 4	gene with protein product
chr11	HGNC:28842	RBM4B	RNA binding motif protein 4B	gene with protein product
chr11	HGNC:11276	SPTBN2	"spectrin beta, non-erythrocytic 2"	gene with protein product
chr11	HGNC:46028	RN7SL12P	"RNA, 7SL, cytoplasmic 12, pseudogene"	pseudogene
chr11	HGNC:26197	C11orf80	chromosome 11 open reading frame 80	gene with protein product
chr11	HGNC:3836	FRA11A	"fragile site, folic acid type, rare, fra(11)(q13.3)"	fragile site
chr11	HGNC:51618	C1QBPP2	complement C1q binding protein pseudogene 2	pseudogene
chr11	HGNC:37954	FTLP6	ferritin light chain pseudogene 6	pseudogene
chr11	HGNC:13721	RCE1	Ras converting CAAX endopeptidase 1	gene with protein product
chr11	HGNC:8636	PC	pyruvate carboxylase	gene with protein product
chr11	HGNC:28456	LRFN4	leucine rich repeat and fibronectin type III domain containing 4	gene with protein product
chr11	HGNC:34119	RNU7-23P	"RNA, U7 small nuclear 23 pseudogene"	pseudogene
chr11	HGNC:38209	MIR3163	microRNA 3163	"RNA, micro"
chr11	HGNC:34442	C11orf86	chromosome 11 open reading frame 86	gene with protein product
chr11	HGNC:18381	SYT12	synaptotagmin 12	gene with protein product
chr11	HGNC:50086	MIR6860	microRNA 6860	"RNA, micro"
chr11	HGNC:670	RHOD	ras homolog family member D	gene with protein product
chr11	HGNC:13606	KDM2A	lysine demethylase 2A	gene with protein product
chr11	HGNC:289	GRK2	G protein-coupled receptor kinase 2	gene with protein product
chr11	HGNC:27880	ANKRD13D	ankyrin repeat domain 13D	gene with protein product
chr11	HGNC:30581	SSH3	slingshot protein phosphatase 3	gene with protein product
chr11	HGNC:14106	POLD4	"DNA polymerase delta 4, accessory subunit"	gene with protein product
chr11	HGNC:45963	RN7SKP239	RN7SK pseudogene 239	pseudogene
chr11	HGNC:17412	CLCF1	cardiotrophin like cytokine factor 1	gene with protein product
chr11	HGNC:9827	RAD9A	RAD9 checkpoint clamp component A	gene with protein product
chr11	HGNC:48201	RNU6-1238P	"RNA, U6 small nuclear 1238, pseudogene"	pseudogene
chr11	HGNC:9281	PPP1CA	protein phosphatase 1 catalytic subunit alpha	gene with protein product
chr11	HGNC:24702	TBC1D10C	TBC1 domain family member 10C	gene with protein product
chr11	HGNC:29268	CARNS1	carnosine synthase 1	gene with protein product
chr11	HGNC:10437	RPS6KB2	ribosomal protein S6 kinase B2	gene with protein product
chr11	HGNC:9667	PTPRCAP	protein tyrosine phosphatase receptor type C associated protein	gene with protein product
chr11	HGNC:2253	CORO1B	coronin 1B	gene with protein product
chr11	HGNC:23622	GPR152	G protein-coupled receptor 152	gene with protein product
chr11	HGNC:1386	CABP4	calcium binding protein 4	gene with protein product
chr11	HGNC:26142	TMEM134	transmembrane protein 134	gene with protein product
chr11	HGNC:358	AIP	aryl hydrocarbon receptor interacting protein	gene with protein product
chr11	HGNC:50020	MIR6752	microRNA 6752	"RNA, micro"
chr11	HGNC:9003	PITPNM1	phosphatidylinositol transfer protein membrane associated 1	gene with protein product
chr11	HGNC:30833	CDK2AP2	cyclin dependent kinase 2 associated protein 2	gene with protein product
chr11	HGNC:1385	CABP2	calcium binding protein 2	gene with protein product
chr11	HGNC:4638	GSTP1	glutathione S-transferase pi 1	gene with protein product
chr11	HGNC:26915	NDUFV1-DT	NDUFV1 divergent transcript	"RNA, long non-coding"
chr11	HGNC:7716	NDUFV1	NADH:ubiquinone oxidoreductase core subunit V1	gene with protein product
chr11	HGNC:37962	DOC2GP	"double C2 domain gamma, pseudogene"	pseudogene
chr11	HGNC:8055	NUDT8	nudix hydrolase 8	gene with protein product
chr11	HGNC:11593	TBX10	T-box transcription factor 10	gene with protein product
chr11	HGNC:24104	ACY3	aminoacylase 3	gene with protein product
chr11	HGNC:411	ALDH3B2	aldehyde dehydrogenase 3 family member B2	gene with protein product
chr11	HGNC:17092	RPL37P2	ribosomal protein L37 pseudogene 2	pseudogene
chr11	HGNC:34051	UNC93B5	unc-93 homolog B5 (pseudogene)	pseudogene
chr11	HGNC:19618	OR7E145P	olfactory receptor family 7 subfamily E member 145 pseudogene	pseudogene
chr11	HGNC:8382	OR7E11P	olfactory receptor family 7 subfamily E member 11 pseudogene	pseudogene
chr11	HGNC:55738	EVA1CP4	EVA1C pseudogene 4	pseudogene
chr11	HGNC:44377	ALG1L8P	"ALG1 like 8, pseudogene"	pseudogene
chr11	HGNC:42392	FAM86C2P	"family with sequence similarity 86 member C2, pseudogene"	pseudogene
chr11	HGNC:48690	ENPP7P7	ectonucleotide pyrophosphatase/phosphodiesterase 7 pseudogene 7	pseudogene
chr11	HGNC:54274	LINC02754	long intergenic non-protein coding RNA 2754	"RNA, long non-coding"
chr11	HGNC:34290	RNU6-46P	"RNA, U6 small nuclear 46, pseudogene"	pseudogene
chr11	HGNC:49827	SNRPCP12	small nuclear ribonucleoprotein polypeptide C pseudogene 12	pseudogene
chr11	HGNC:35869	RPS3AP40	RPS3A pseudogene 40	pseudogene
chr11	HGNC:8391	OR7E1P	olfactory receptor family 7 subfamily E member 1 pseudogene	pseudogene
chr11	HGNC:13481	UNC93B1	"unc-93 homolog B1, TLR signaling regulator"	gene with protein product
chr11	HGNC:410	ALDH3B1	aldehyde dehydrogenase 3 family member B1	gene with protein product
chr11	HGNC:7715	NDUFS8	NADH:ubiquinone oxidoreductase core subunit S8	gene with protein product
chr11	HGNC:49947	MIR7113	microRNA 7113	"RNA, micro"
chr11	HGNC:41796	MIR4691	microRNA 4691	"RNA, micro"
chr11	HGNC:11647	TCIRG1	"T cell immune regulator 1, ATPase H+ transporting V0 subunit a3"	gene with protein product
chr11	HGNC:50255	MIR6753	microRNA 6753	"RNA, micro"
chr11	HGNC:1937	CHKA	choline kinase alpha	gene with protein product
chr11	HGNC:55504	CHKA-DT	CHKA divergent transcript	"RNA, long non-coding"
chr11	HGNC:24283	KMT5B	lysine methyltransferase 5B	gene with protein product
chr11	HGNC:1174	C11orf24	chromosome 11 open reading frame 24	gene with protein product
chr11	HGNC:6697	LRP5	LDL receptor related protein 5	gene with protein product
chr11	HGNC:1173	PPP6R3	protein phosphatase 6 regulatory subunit 3	gene with protein product
chr11	HGNC:45051	NDUFA3P2	NADH:ubiquinone oxidoreductase subunit A3 pseudogene 2	pseudogene
chr11	HGNC:4114	GAL	galanin and GMAP prepropeptide	gene with protein product
chr11	HGNC:7446	TESMIN	testis expressed metallothionein like protein	gene with protein product
chr11	HGNC:2328	CPT1A	carnitine palmitoyltransferase 1A	gene with protein product
chr11	HGNC:54216	LINC02701	long intergenic non-protein coding RNA 2701	"RNA, long non-coding"
chr11	HGNC:14479	MRPL21	mitochondrial ribosomal protein L21	gene with protein product
chr11	HGNC:5542	IGHMBP2	immunoglobulin mu DNA binding protein 2	gene with protein product
chr11	HGNC:29626	MRGPRD	MAS related GPR family member D	gene with protein product
chr11	HGNC:24828	MRGPRF	MAS related GPR family member F	gene with protein product
chr11	HGNC:51140	MRGPRF-AS1	MRGPRF antisense RNA 1	"RNA, long non-coding"
chr11	HGNC:20820	TPCN2	two pore segment channel 2	gene with protein product
chr11	HGNC:38288	MIR3164	microRNA 3164	"RNA, micro"
chr11	HGNC:54074	SMIM38	small integral membrane protein 38	gene with protein product
chr11	HGNC:7563	MYEOV	myeloma overexpressed	gene with protein product
chr11	HGNC:33972	IFITM9P	interferon induced transmembrane protein 9 pseudogene	pseudogene
chr11	HGNC:55970	LINC02953	long intergenic non-protein coding RNA 2953	"RNA, long non-coding"
chr11	HGNC:54266	LINC02747	long intergenic non-protein coding RNA 2747	"RNA, long non-coding"
chr11	HGNC:51144	LINC01488	long intergenic non-protein coding RNA 1488	"RNA, long non-coding"
chr11	HGNC:1582	CCND1	cyclin D1	gene with protein product
chr11	HGNC:17589	LTO1	LTO1 maturation factor of ABCE1	gene with protein product
chr11	HGNC:3675	FGF19	fibroblast growth factor 19	gene with protein product
chr11	HGNC:54758	DNAJB6P5	DNAJB6 pseudogene 5	pseudogene
chr11	HGNC:3682	FGF4	fibroblast growth factor 4	gene with protein product
chr11	HGNC:3681	FGF3	fibroblast growth factor 3	gene with protein product
chr11	HGNC:21625	ANO1	anoctamin 1	gene with protein product
chr11	HGNC:54273	LINC02753	long intergenic non-protein coding RNA 2753	"RNA, long non-coding"
chr11	HGNC:33275	LINC02584	long intergenic non-protein coding RNA 2584	"RNA, long non-coding"
chr11	HGNC:48138	RNU6-1175P	"RNA, U6 small nuclear 1175, pseudogene"	pseudogene
chr11	HGNC:3573	FADD	Fas associated via death domain	gene with protein product
chr11	HGNC:9245	PPFIA1	PTPRF interacting protein alpha 1	gene with protein product
chr11	HGNC:38015	H2AZP4	H2A.Z histone pseudogene 4	pseudogene
chr11	HGNC:35285	MIR548K	microRNA 548k	"RNA, micro"
chr11	HGNC:55592	CTTN-DT	CTTN divergent transcript	"RNA, long non-coding"
chr11	HGNC:3338	CTTN	cortactin	gene with protein product
chr11	HGNC:14295	SHANK2	SH3 and multiple ankyrin repeat domains 2	gene with protein product
chr11	HGNC:40014	SHANK2-AS1	SHANK2 antisense RNA 1	"RNA, long non-coding"
chr11	HGNC:25098	SHANK2-AS3	SHANK2 antisense RNA 3	"RNA, long non-coding"
chr11	HGNC:38899	MIR3664	microRNA 3664	"RNA, micro"
chr11	HGNC:51491	ACTE1P	"actin epsilon 1, pseudogene"	pseudogene
chr11	HGNC:2860	DHCR7	7-dehydrocholesterol reductase	gene with protein product
chr11	HGNC:29832	NADSYN1	NAD synthetase 1	gene with protein product
chr11	HGNC:50203	MIR6754	microRNA 6754	"RNA, micro"
chr11	HGNC:37842	S100A11P3	S100A11 pseudogene 3	pseudogene
chr11	HGNC:23602	KRTAP5-7	keratin associated protein 5-7	gene with protein product
chr11	HGNC:23603	KRTAP5-8	keratin associated protein 5-8	gene with protein product
chr11	HGNC:23604	KRTAP5-9	keratin associated protein 5-9	gene with protein product
chr11	HGNC:23605	KRTAP5-10	keratin associated protein 5-10	gene with protein product
chr11	HGNC:23607	KRTAP5-13P	"keratin associated protein 5-13, pseudogene"	pseudogene
chr11	HGNC:23608	KRTAP5-14P	"keratin associated protein 5-14, pseudogene"	pseudogene
chr11	HGNC:23606	KRTAP5-11	keratin associated protein 5-11	gene with protein product
chr11	HGNC:14709	OR7E87P	olfactory receptor family 7 subfamily E member 87 pseudogene	pseudogene
chr11	HGNC:34053	UNC93B6	unc-93 homolog B6 (pseudogene)	pseudogene
chr11	HGNC:8424	OR7E4P	olfactory receptor family 7 subfamily E member 4 pseudogene	pseudogene
chr11	HGNC:37000	RPS3AP41	RPS3A pseudogene 41	pseudogene
chr11	HGNC:49829	SNRPCP14	small nuclear ribonucleoprotein polypeptide C pseudogene 14	pseudogene
chr11	HGNC:48691	ENPP7P8	ectonucleotide pyrophosphatase/phosphodiesterase 7 pseudogene 8	pseudogene
chr11	HGNC:25561	FAM86C1P	"family with sequence similarity 86 member C1, pseudogene"	pseudogene
chr11	HGNC:44378	ALG1L9P	"ALG1 like 9, pseudogene"	pseudogene
chr11	HGNC:55871	XNDC1N-ZNF705EP-ALG1L9P	XNDC1N-ZNF705EP-ALG1L9P readthrough	readthrough
chr11	HGNC:33203	ZNF705EP	"zinc finger protein 705E, pseudogene"	pseudogene
chr11	HGNC:29966	DEFB108B	defensin beta 108B	gene with protein product
chr11	HGNC:43242	RNA5SP342	"RNA, 5S ribosomal pseudogene 342"	pseudogene
chr11	HGNC:43843	DEFB130C	defensin beta 130C (pseudogene)	pseudogene
chr11	HGNC:54661	XNDC1N	"XRCC1 N-terminal domain containing 1, N-terminal like"	gene with protein product
chr11	HGNC:38058	DEFB131B	defensin beta 131B	gene with protein product
chr11	HGNC:15305	OR7E128P	olfactory receptor family 7 subfamily E member 128 pseudogene	pseudogene
chr11	HGNC:15304	OR7E126P	olfactory receptor family 7 subfamily E member 126 pseudogene	pseudogene
chr11	HGNC:21070	RNF121	ring finger protein 121	gene with protein product
chr11	HGNC:5987	IL18BP	interleukin 18 binding protein	gene with protein product
chr11	HGNC:8059	NUMA1	nuclear mitotic apparatus protein 1	gene with protein product
chr11	HGNC:38335	MIR3165	microRNA 3165	"RNA, micro"
chr11	HGNC:55526	LRRC51	leucine rich repeat containing 51	gene with protein product
chr11	HGNC:25033	LRTOMT	leucine rich transmembrane and O-methyltransferase domain containing	readthrough
chr11	HGNC:26068	LAMTOR1	"late endosomal/lysosomal adaptor, MAPK and MTOR activator 1"	gene with protein product
chr11	HGNC:55527	TOMT	transmembrane O-methyltransferase	gene with protein product
chr11	HGNC:24531	ANAPC15	anaphase promoting complex subunit 15	gene with protein product
chr11	HGNC:44525	RPEP6	ribulose-5-phosphate-3-epimerase pseudogene 6	pseudogene
chr11	HGNC:3795	FOLR3	folate receptor gamma	gene with protein product
chr11	HGNC:3792	FOLR1P1	folate receptor 1 pseudogene 1	pseudogene
chr11	HGNC:38074	FOLR3P1	folate receptor 3 pseudogene 1	pseudogene
chr17	HGNC:32451	ATP5MFP4	ATP synthase membrane subunit f pseudogene 4	pseudogene
chr17	HGNC:2746	DDX5	DEAD-box helicase 5	gene with protein product
chr17	HGNC:41652	MIR3064	microRNA 3064	"RNA, micro"
chr17	HGNC:41834	MIR5047	microRNA 5047	"RNA, micro"
chr17	HGNC:25141	CEP95	centrosomal protein 95	gene with protein product
chr17	HGNC:16809	SMURF2	SMAD specific E3 ubiquitin protein ligase 2	gene with protein product
chr17	HGNC:44092	MICOS10P2	MICOS10 pseudogene 2	pseudogene
chr17	HGNC:52870	KPNA2P3	karyopherin subunit alpha 2 pseudogene 3	pseudogene
chr17	HGNC:52873	ARHGAP27P1-BPTFP1-KPNA2P3	"ARHGAP27P1-BPTFP1-KPNA2P3 readthrough, transcribed pseudogene"	readthrough
chr17	HGNC:52869	BPTFP1	bromodomain PHD finger transcription factor pseudogene 1	pseudogene
chr17	HGNC:28630	ARHGAP27P1	Rho GTPase activating protein 27 pseudogene 1	pseudogene
chr17	HGNC:50142	MIR6080	microRNA 6080	"RNA, micro"
chr17	HGNC:35411	PLEKHM1P1	pleckstrin homology and RUN domain containing M1 pseudogene 1	pseudogene
chr17	HGNC:38356	MIR4315-2	microRNA 4315-2	"RNA, micro"
chr17	HGNC:45649	RNU7-115P	"RNA, U7 small nuclear 115 pseudogene"	pseudogene
chr17	HGNC:32427	LRRC37A3	leucine rich repeat containing 37 member A3	gene with protein product
chr17	HGNC:46420	RN7SL404P	"RNA, 7SL, cytoplasmic 404, pseudogene"	pseudogene
chr17	HGNC:53920	RDM1P4	RDM1 pseudogene 4	pseudogene
chr17	HGNC:48932	SLC16A6P1	SLC16A6 pseudogene 1	pseudogene
chr17	HGNC:26491	AMZ2P1	AMZ2 pseudogene 1	pseudogene
chr17	HGNC:4381	GNA13	G protein subunit alpha 13	gene with protein product
chr17	HGNC:10004	RGS9	regulator of G protein signaling 9	gene with protein product
chr17	HGNC:34387	ZNF848P	"zinc finger protein 848, pseudogene"	pseudogene
chr17	HGNC:52923	LINC02563	long intergenic non-protein coding RNA 2563	"RNA, long non-coding"
chr17	HGNC:904	AXIN2	axin 2	gene with protein product
chr17	HGNC:28514	CEP112	centrosomal protein 112	gene with protein product
chr17	HGNC:7202	PSMD7P1	"proteasome 26S subunit, non-ATPase 7 pseudogene 1"	pseudogene
chr17	HGNC:616	APOH	apolipoprotein H	gene with protein product
chr17	HGNC:43344	RNA5SP444	"RNA, 5S ribosomal pseudogene 444"	pseudogene
chr17	HGNC:9393	PRKCA	protein kinase C alpha	gene with protein product
chr17	HGNC:46751	RN7SL735P	"RNA, 7SL, cytoplasmic 735, pseudogene"	pseudogene
chr17	HGNC:51347	PRKCA-AS1	PRKCA antisense RNA 1	"RNA, long non-coding"
chr17	HGNC:47891	RNU6-928P	"RNA, U6 small nuclear 928, pseudogene"	pseudogene
chr17	HGNC:43345	RNA5SP445	"RNA, 5S ribosomal pseudogene 445"	pseudogene
